Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | VPERMD               | AVX2           | AVX2           |                | 36           | mm         | rrr        | VV1 0x36  VL256 V66 V0F38 W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                 | REG0=YMM_R():w:qq:u32  REG1=YMM_N():r:qq:u32  MEM0:r:qq:u32
 | VPERMD               | AVX2           | AVX2           |                | 36           | 0b11       | rrr        | VV1 0x36  VL256 V66 V0F38 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=YMM_R():w:qq:u32  REG1=YMM_N():r:qq:u32  REG2=YMM_B():r:qq:u32
 | VPERMPD              | AVX2           | AVX2           |                | 01           | mm         | rrr        | VV1 0x01 VL256 V0F3A V66 W1 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                    | REG0=YMM_R():w:qq:f64 MEM0:r:qq:f64  IMM0:r:b
 | VPERMPD              | AVX2           | AVX2           |                | 01           | 0b11       | rrr        | VV1 0x01 VL256 V0F3A V66 W1 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                           | REG0=YMM_R():w:qq:f64 REG1=YMM_B():r:qq:f64 IMM0:r:b
 | VPERMPS              | AVX2           | AVX2           |                | 16           | mm         | rrr        | VV1 0x16  VL256 V66 V0F38 W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                 | REG0=YMM_R():w:qq:f32  REG1=YMM_N():r:qq:f32  MEM0:r:qq:f32
 | VPERMPS              | AVX2           | AVX2           |                | 16           | 0b11       | rrr        | VV1 0x16  VL256 V66 V0F38 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=YMM_R():w:qq:f32  REG1=YMM_N():r:qq:f32  REG2=YMM_B():r:qq:f32
 | VPERMQ               | AVX2           | AVX2           |                | 00           | mm         | rrr        | VV1 0x00 VL256 V0F3A V66 W1 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                    | REG0=YMM_R():w:qq:u64 MEM0:r:qq:u64  IMM0:r:b
 | VPERMQ               | AVX2           | AVX2           |                | 00           | 0b11       | rrr        | VV1 0x00 VL256 V0F3A V66 W1 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                           | REG0=YMM_R():w:qq:u64 REG1=YMM_B():r:qq:u64 IMM0:r:b
 | VPHADDD              | AVX2           | AVX2           |                | 02           | mm         | rrr        | VV1 0x02  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 MEM0:r:qq:i32
 | VPHADDD              | AVX2           | AVX2           |                | 02           | 0b11       | rrr        | VV1 0x02  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 REG2=YMM_B():r:qq:i32
 | VPHADDSW             | AVX2           | AVX2           |                | 03           | mm         | rrr        | VV1 0x03  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPHADDSW             | AVX2           | AVX2           |                | 03           | 0b11       | rrr        | VV1 0x03  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPHADDW              | AVX2           | AVX2           |                | 01           | mm         | rrr        | VV1 0x01  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPHADDW              | AVX2           | AVX2           |                | 01           | 0b11       | rrr        | VV1 0x01  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPHSUBD              | AVX2           | AVX2           |                | 06           | mm         | rrr        | VV1 0x06  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 MEM0:r:qq:i32
 | VPHSUBD              | AVX2           | AVX2           |                | 06           | 0b11       | rrr        | VV1 0x06  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 REG2=YMM_B():r:qq:i32
 | VPHSUBSW             | AVX2           | AVX2           |                | 07           | mm         | rrr        | VV1 0x07  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPHSUBSW             | AVX2           | AVX2           |                | 07           | 0b11       | rrr        | VV1 0x07  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPHSUBW              | AVX2           | AVX2           |                | 05           | mm         | rrr        | VV1 0x05  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPHSUBW              | AVX2           | AVX2           |                | 05           | 0b11       | rrr        | VV1 0x05  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPMADDUBSW           | AVX2           | AVX2           |                | 04           | mm         | rrr        | VV1 0x04  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:u8 MEM0:r:qq:i8
 | VPMADDUBSW           | AVX2           | AVX2           |                | 04           | 0b11       | rrr        | VV1 0x04  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:u8 REG2=YMM_B():r:qq:i8
 | VPMADDWD             | AVX2           | AVX2           |                | f5           | mm         | rrr        | VV1 0xF5  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPMADDWD             | AVX2           | AVX2           |                | f5           | 0b11       | rrr        | VV1 0xF5  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPMASKMOVD           | AVX2           | AVX2           |                | 8c           | mm         | rrr        | VV1 0x8C  VL128 V66 V0F38 W0  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq:u32  REG1=XMM_N():r:dq:u32  MEM0:r:dq:u32
 | VPMASKMOVD           | AVX2           | AVX2           |                | 8c           | mm         | rrr        | VV1 0x8C  VL256 V66 V0F38 W0  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq:u32  REG1=YMM_N():r:qq:u32  MEM0:r:qq:u32
 | VPMASKMOVD           | AVX2           | AVX2           |                | 8e           | mm         | rrr        | VV1 0x8E  VL128 V66 V0F38 W0  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | MEM0:w:dq:u32  REG0=XMM_N():r:dq:u32  REG1=XMM_R():r:dq:u32
 | VPMASKMOVD           | AVX2           | AVX2           |                | 8e           | mm         | rrr        | VV1 0x8E  VL256 V66 V0F38 W0  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | MEM0:w:qq:u32  REG0=YMM_N():r:qq:u32  REG1=YMM_R():r:qq:u32
 | VPMASKMOVQ           | AVX2           | AVX2           |                | 8c           | mm         | rrr        | VV1 0x8C  VL128 V66 V0F38 W1  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq:u64  REG1=XMM_N():r:dq:u64  MEM0:r:dq:u64
 | VPMASKMOVQ           | AVX2           | AVX2           |                | 8c           | mm         | rrr        | VV1 0x8C  VL256 V66 V0F38 W1  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq:u64  REG1=YMM_N():r:qq:u64  MEM0:r:qq:u64
 | VPMASKMOVQ           | AVX2           | AVX2           |                | 8e           | mm         | rrr        | VV1 0x8E  VL128 V66 V0F38 W1  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | MEM0:w:dq:u64  REG0=XMM_N():r:dq:u64  REG1=XMM_R():r:dq:u64
 | VPMASKMOVQ           | AVX2           | AVX2           |                | 8e           | mm         | rrr        | VV1 0x8E  VL256 V66 V0F38 W1  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | MEM0:w:qq:u64  REG0=YMM_N():r:qq:u64  REG1=YMM_R():r:qq:u64
 | VPMAXSB              | AVX2           | AVX2           |                | 3c           | mm         | rrr        | VV1 0x3C  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 MEM0:r:qq:i8
 | VPMAXSB              | AVX2           | AVX2           |                | 3c           | 0b11       | rrr        | VV1 0x3C  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 REG2=YMM_B():r:qq:i8
 | VPMAXSD              | AVX2           | AVX2           |                | 3d           | mm         | rrr        | VV1 0x3D  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 MEM0:r:qq:i32
 | VPMAXSD              | AVX2           | AVX2           |                | 3d           | 0b11       | rrr        | VV1 0x3D  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 REG2=YMM_B():r:qq:i32
 | VPMAXSW              | AVX2           | AVX2           |                | ee           | mm         | rrr        | VV1 0xEE  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPMAXSW              | AVX2           | AVX2           |                | ee           | 0b11       | rrr        | VV1 0xEE  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPMAXUB              | AVX2           | AVX2           |                | de           | mm         | rrr        | VV1 0xDE  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 MEM0:r:qq:u8
 | VPMAXUB              | AVX2           | AVX2           |                | de           | 0b11       | rrr        | VV1 0xDE  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 REG2=YMM_B():r:qq:u8
 | VPMAXUD              | AVX2           | AVX2           |                | 3f           | mm         | rrr        | VV1 0x3F  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 MEM0:r:qq:u32
 | VPMAXUD              | AVX2           | AVX2           |                | 3f           | 0b11       | rrr        | VV1 0x3F  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 REG2=YMM_B():r:qq:u32
 | VPMAXUW              | AVX2           | AVX2           |                | 3e           | mm         | rrr        | VV1 0x3E  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 MEM0:r:qq:u16
 | VPMAXUW              | AVX2           | AVX2           |                | 3e           | 0b11       | rrr        | VV1 0x3E  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 REG2=YMM_B():r:qq:u16
 | VPMINSB              | AVX2           | AVX2           |                | 38           | mm         | rrr        | VV1 0x38  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 MEM0:r:qq:i8
 | VPMINSB              | AVX2           | AVX2           |                | 38           | 0b11       | rrr        | VV1 0x38  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 REG2=YMM_B():r:qq:i8
 | VPMINSD              | AVX2           | AVX2           |                | 39           | mm         | rrr        | VV1 0x39  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 MEM0:r:qq:i32
 | VPMINSD              | AVX2           | AVX2           |                | 39           | 0b11       | rrr        | VV1 0x39  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 REG2=YMM_B():r:qq:i32
 | VPMINSW              | AVX2           | AVX2           |                | ea           | mm         | rrr        | VV1 0xEA  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPMINSW              | AVX2           | AVX2           |                | ea           | 0b11       | rrr        | VV1 0xEA  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPMINUB              | AVX2           | AVX2           |                | da           | mm         | rrr        | VV1 0xDA  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 MEM0:r:qq:u8
 | VPMINUB              | AVX2           | AVX2           |                | da           | 0b11       | rrr        | VV1 0xDA  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 REG2=YMM_B():r:qq:u8
 | VPMINUD              | AVX2           | AVX2           |                | 3b           | mm         | rrr        | VV1 0x3B  V66 V0F38 VL256  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 MEM0:r:qq:u32
 | VPMINUD              | AVX2           | AVX2           |                | 3b           | 0b11       | rrr        | VV1 0x3B  V66 V0F38 VL256 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 REG2=YMM_B():r:qq:u32
 | VPMINUW              | AVX2           | AVX2           |                | 3a           | mm         | rrr        | VV1 0x3A  V66 V0F38 VL256  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 MEM0:r:qq:u16
 | VPMINUW              | AVX2           | AVX2           |                | 3a           | 0b11       | rrr        | VV1 0x3A  V66 V0F38 VL256 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 REG2=YMM_B():r:qq:u16
 | VPMOVMSKB            | AVX2           | AVX2           |                | d7           | 0b11       | rrr        | VV1 0xD7  VL256 V66 V0F  NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                      | REG0=GPR32_R():w:d:u32   REG1=YMM_B():r:qq:i8
 | VPMOVSXBD            | AVX2           | AVX2           |                | 21           | 0b11       | rrr        | VV1 0x21   VL256  V66 V0F38 NOVSR  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                  | REG0=YMM_R():w:qq:i32   REG1=XMM_B():r:q:i8
 | VPMOVSXBD            | AVX2           | AVX2           |                | 21           | mm         | rrr        | VV1 0x21   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:i32   MEM0:r:q:i8
 | VPMOVSXBQ            | AVX2           | AVX2           |                | 22           | 0b11       | rrr        | VV1 0x22   VL256  V66 V0F38 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:i64   REG1=XMM_B():r:d:i8
 | VPMOVSXBQ            | AVX2           | AVX2           |                | 22           | mm         | rrr        | VV1 0x22   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:i64   MEM0:r:d:i8
 | VPMOVSXBW            | AVX2           | AVX2           |                | 20           | 0b11       | rrr        | VV1 0x20   VL256  V66 V0F38 NOVSR  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                  | REG0=YMM_R():w:qq:i16   REG1=XMM_B():r:dq:i8
 | VPMOVSXBW            | AVX2           | AVX2           |                | 20           | mm         | rrr        | VV1 0x20   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:i16   MEM0:r:dq:i8
 | VPMOVSXDQ            | AVX2           | AVX2           |                | 25           | 0b11       | rrr        | VV1 0x25   VL256  V66 V0F38 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:i64   REG1=XMM_B():r:dq:i32
 | VPMOVSXDQ            | AVX2           | AVX2           |                | 25           | mm         | rrr        | VV1 0x25   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:i64   MEM0:r:dq:i32
 | VPMOVSXWD            | AVX2           | AVX2           |                | 23           | 0b11       | rrr        | VV1 0x23   VL256  V66 V0F38 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:i32   REG1=XMM_B():r:dq:i16
 | VPMOVSXWD            | AVX2           | AVX2           |                | 23           | mm         | rrr        | VV1 0x23   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:i32   MEM0:r:dq:i16
 | VPMOVSXWQ            | AVX2           | AVX2           |                | 24           | 0b11       | rrr        | VV1 0x24   VL256  V66 V0F38 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:i64   REG1=XMM_B():r:q:i16
 | VPMOVSXWQ            | AVX2           | AVX2           |                | 24           | mm         | rrr        | VV1 0x24   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:i64   MEM0:r:q:i16
 | VPMOVZXBD            | AVX2           | AVX2           |                | 31           | 0b11       | rrr        | VV1 0x31   VL256  V66 V0F38 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:u32   REG1=XMM_B():r:q:u8
 | VPMOVZXBD            | AVX2           | AVX2           |                | 31           | mm         | rrr        | VV1 0x31   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:u32   MEM0:r:q:u8
 | VPMOVZXBQ            | AVX2           | AVX2           |                | 32           | 0b11       | rrr        | VV1 0x32   V66  V0F38 VL256 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:u64  REG1=XMM_B():r:d:u8
 | VPMOVZXBQ            | AVX2           | AVX2           |                | 32           | mm         | rrr        | VV1 0x32   V66  V0F38 VL256 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:u64   MEM0:r:d:u8
 | VPMOVZXBW            | AVX2           | AVX2           |                | 30           | 0b11       | rrr        | VV1 0x30   VL256  V66 V0F38 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:u16   REG1=XMM_B():r:dq:u8
 | VPMOVZXBW            | AVX2           | AVX2           |                | 30           | mm         | rrr        | VV1 0x30   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:u16   MEM0:r:dq:u8
 | VPMOVZXDQ            | AVX2           | AVX2           |                | 35           | 0b11       | rrr        | VV1 0x35   VL256  V66 V0F38 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:u64   REG1=XMM_B():r:dq:u32
 | VPMOVZXDQ            | AVX2           | AVX2           |                | 35           | mm         | rrr        | VV1 0x35   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:u64   MEM0:r:dq:u32
 | VPMOVZXWD            | AVX2           | AVX2           |                | 33           | 0b11       | rrr        | VV1 0x33   V66  V0F38 VL256 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:u32   REG1=XMM_B():r:dq:u16
 | VPMOVZXWD            | AVX2           | AVX2           |                | 33           | mm         | rrr        | VV1 0x33   V66  V0F38 VL256 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:u32   MEM0:r:dq:u16
 | VPMOVZXWQ            | AVX2           | AVX2           |                | 34           | 0b11       | rrr        | VV1 0x34   VL256  V66 V0F38 NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                   | REG0=YMM_R():w:qq:u64   REG1=XMM_B():r:q:u16
 | VPMOVZXWQ            | AVX2           | AVX2           |                | 34           | mm         | rrr        | VV1 0x34   VL256  V66 V0F38 NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                            | REG0=YMM_R():w:qq:u64   MEM0:r:q:u16
 | VPMULDQ              | AVX2           | AVX2           |                | 28           | mm         | rrr        | VV1 0x28  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i64 REG1=YMM_N():r:qq:i32 MEM0:r:qq:i32
 | VPMULDQ              | AVX2           | AVX2           |                | 28           | 0b11       | rrr        | VV1 0x28  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i64 REG1=YMM_N():r:qq:i32 REG2=YMM_B():r:qq:i32
 | VPMULHRSW            | AVX2           | AVX2           |                | 0b           | mm         | rrr        | VV1 0x0B  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPMULHRSW            | AVX2           | AVX2           |                | 0b           | 0b11       | rrr        | VV1 0x0B  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPMULHUW             | AVX2           | AVX2           |                | e4           | mm         | rrr        | VV1 0xE4  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 MEM0:r:qq:u16
 | VPMULHUW             | AVX2           | AVX2           |                | e4           | 0b11       | rrr        | VV1 0xE4  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 REG2=YMM_B():r:qq:u16
 | VPMULHW              | AVX2           | AVX2           |                | e5           | mm         | rrr        | VV1 0xE5  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPMULHW              | AVX2           | AVX2           |                | e5           | 0b11       | rrr        | VV1 0xE5  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPMULLD              | AVX2           | AVX2           |                | 40           | mm         | rrr        | VV1 0x40  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 MEM0:r:qq:i32
 | VPMULLD              | AVX2           | AVX2           |                | 40           | 0b11       | rrr        | VV1 0x40  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 REG2=YMM_B():r:qq:i32
 | VPMULLW              | AVX2           | AVX2           |                | d5           | mm         | rrr        | VV1 0xD5  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPMULLW              | AVX2           | AVX2           |                | d5           | 0b11       | rrr        | VV1 0xD5  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPMULUDQ             | AVX2           | AVX2           |                | f4           | mm         | rrr        | VV1 0xF4  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u32 MEM0:r:qq:u32
 | VPMULUDQ             | AVX2           | AVX2           |                | f4           | 0b11       | rrr        | VV1 0xF4  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u32 REG2=YMM_B():r:qq:u32
 | VPOR                 | LOGICAL        | AVX2           |                | eb           | mm         | rrr        | VV1 0xEB  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u256 REG1=YMM_N():r:qq:u256 MEM0:r:qq:u256
 | VPOR                 | LOGICAL        | AVX2           |                | eb           | 0b11       | rrr        | VV1 0xEB   VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                            | REG0=YMM_R():w:qq:u256 REG1=YMM_N():r:qq:u256 REG2=YMM_B():r:qq:u256
