Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | MOVQ                 | DATAXFER       | SSE2           |                | 0f d6        | 0b11       | rrr        | 0x0F 0xD6 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_B():w:dq REG1=XMM_R():r:q
 | MOVQ                 | DATAXFER       | SSE2           |                | 0f 7e        | mm         | rrr        | 0x0F 0x7E f3_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  IGNORE66() MODRM()                     | REG0=XMM_R():w:dq MEM0:r:q
 | MOVQ                 | DATAXFER       | SSE2           |                | 0f 7e        | 0b11       | rrr        | 0x0F 0x7E f3_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66()                            | REG0=XMM_R():w:dq REG1=XMM_B():r:q
 | MOVQ2DQ              | DATAXFER       | SSE2           |                | 0f d6        | 0b11       | rrr        | 0x0F 0xD6 f3_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66()                            | REG0=XMM_R():w:dq:u64 REG1=MMX_B():r:q:u64
 | MOVSD_XMM            | DATAXFER       | SSE2           |                | 0f 10        | mm         | rrr        | 0x0F 0x10 f2_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  IGNORE66() MODRM()                     | REG0=XMM_R():w:dq:f64 MEM0:r:sd
 | MOVSD_XMM            | DATAXFER       | SSE2           |                | 0f 10        | 0b11       | rrr        | 0x0F 0x10 f2_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66()                            | REG0=XMM_R():w:sd REG1=XMM_B():r:sd
 | MOVSD_XMM            | DATAXFER       | SSE2           |                | 0f 11        | mm         | rrr        | 0x0F 0x11 f2_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  IGNORE66() MODRM()                     | MEM0:w:sd REG0=XMM_R():r:sd
 | MOVSD_XMM            | DATAXFER       | SSE2           |                | 0f 11        | 0b11       | rrr        | 0x0F 0x11 f2_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66()                            | REG0=XMM_B():w:sd REG1=XMM_R():r:sd
 | MOVUPD               | DATAXFER       | SSE2           |                | 0f 10        | mm         | rrr        | 0x0F 0x10 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():w:pd MEM0:r:pd
 | MOVUPD               | DATAXFER       | SSE2           |                | 0f 10        | 0b11       | rrr        | 0x0F 0x10 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():w:pd REG1=XMM_B():r:pd
 | MOVUPD               | DATAXFER       | SSE2           |                | 0f 11        | mm         | rrr        | 0x0F 0x11 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | MEM0:w:pd REG0=XMM_R():r:pd
 | MOVUPD               | DATAXFER       | SSE2           |                | 0f 11        | 0b11       | rrr        | 0x0F 0x11 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_B():w:pd REG1=XMM_R():r:pd
 | MULPD                | SSE            | SSE2           |                | 0f 59        | mm         | rrr        | 0x0F 0x59 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:pd MEM0:r:pd
 | MULPD                | SSE            | SSE2           |                | 0f 59        | 0b11       | rrr        | 0x0F 0x59 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:pd REG1=XMM_B():r:pd
 | MULSD                | SSE            | SSE2           |                | 0f 59        | mm         | rrr        | 0x0F 0x59 f2_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  IGNORE66() MODRM()                     | REG0=XMM_R():rw:sd MEM0:r:sd
 | MULSD                | SSE            | SSE2           |                | 0f 59        | 0b11       | rrr        | 0x0F 0x59 f2_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66()                            | REG0=XMM_R():rw:sd REG1=XMM_B():r:sd
 | ORPD                 | LOGICAL_FP     | SSE2           |                | 0f 56        | mm         | rrr        | 0x0F 0x56 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:xuq MEM0:r:xuq
 | ORPD                 | LOGICAL_FP     | SSE2           |                | 0f 56        | 0b11       | rrr        | 0x0F 0x56 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:xuq REG1=XMM_B():r:xuq
 | PACKSSDW             | SSE            | SSE2           |                | 0f 6b        | mm         | rrr        | 0x0F 0x6B osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i32 MEM0:r:dq:i32
 | PACKSSDW             | SSE            | SSE2           |                | 0f 6b        | 0b11       | rrr        | 0x0F 0x6B osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i32 REG1=XMM_B():r:dq:i32
 | PACKSSWB             | SSE            | SSE2           |                | 0f 63        | mm         | rrr        | 0x0F 0x63 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i16 MEM0:r:dq:i16
 | PACKSSWB             | SSE            | SSE2           |                | 0f 63        | 0b11       | rrr        | 0x0F 0x63 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i16 REG1=XMM_B():r:dq:i16
 | PACKUSWB             | SSE            | SSE2           |                | 0f 67        | mm         | rrr        | 0x0F 0x67 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i16 MEM0:r:dq:i16
 | PACKUSWB             | SSE            | SSE2           |                | 0f 67        | 0b11       | rrr        | 0x0F 0x67 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i16 REG1=XMM_B():r:dq:i16
 | PADDB                | SSE            | SSE2           |                | 0f fc        | mm         | rrr        | 0x0F 0xFC osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PADDB                | SSE            | SSE2           |                | 0f fc        | 0b11       | rrr        | 0x0F 0xFC osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PADDD                | SSE            | SSE2           |                | 0f fe        | mm         | rrr        | 0x0F 0xFE osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PADDD                | SSE            | SSE2           |                | 0f fe        | 0b11       | rrr        | 0x0F 0xFE osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PADDQ                | MMX            | SSE2           | SSE2MMX        | 0f d4        | mm         | rrr        | 0x0F 0xD4 no_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()                                | REG0=MMX_R():rw:q:u64 MEM0:r:q:u64
 | PADDQ                | MMX            | SSE2           | SSE2MMX        | 0f d4        | 0b11       | rrr        | 0x0F 0xD4 no_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=MMX_R():rw:q:u64 REG1=MMX_B():r:q:u64
 | PADDQ                | SSE            | SSE2           |                | 0f d4        | mm         | rrr        | 0x0F 0xD4 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PADDQ                | SSE            | SSE2           |                | 0f d4        | 0b11       | rrr        | 0x0F 0xD4 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PADDSB               | SSE            | SSE2           |                | 0f ec        | mm         | rrr        | 0x0F 0xEC osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PADDSB               | SSE            | SSE2           |                | 0f ec        | 0b11       | rrr        | 0x0F 0xEC osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PADDSW               | SSE            | SSE2           |                | 0f ed        | mm         | rrr        | 0x0F 0xED osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PADDSW               | SSE            | SSE2           |                | 0f ed        | 0b11       | rrr        | 0x0F 0xED osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PADDUSB              | SSE            | SSE2           |                | 0f dc        | mm         | rrr        | 0x0F 0xDC osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PADDUSB              | SSE            | SSE2           |                | 0f dc        | 0b11       | rrr        | 0x0F 0xDC osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PADDUSW              | SSE            | SSE2           |                | 0f dd        | mm         | rrr        | 0x0F 0xDD osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PADDUSW              | SSE            | SSE2           |                | 0f dd        | 0b11       | rrr        | 0x0F 0xDD osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PADDW                | SSE            | SSE2           |                | 0f fd        | mm         | rrr        | 0x0F 0xFD osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i16 MEM0:r:dq:i16
 | PADDW                | SSE            | SSE2           |                | 0f fd        | 0b11       | rrr        | 0x0F 0xFD osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i16 REG1=XMM_B():r:dq:i16
 | PAND                 | LOGICAL        | SSE2           |                | 0f db        | mm         | rrr        | 0x0F 0xDB osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PAND                 | LOGICAL        | SSE2           |                | 0f db        | 0b11       | rrr        | 0x0F 0xDB osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PANDN                | LOGICAL        | SSE2           |                | 0f df        | mm         | rrr        | 0x0F 0xDF osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PANDN                | LOGICAL        | SSE2           |                | 0f df        | 0b11       | rrr        | 0x0F 0xDF osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PAVGB                | SSE            | SSE2           |                | 0f e0        | mm         | rrr        | 0x0F 0xE0 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:u8 MEM0:r:dq:u8
 | PAVGB                | SSE            | SSE2           |                | 0f e0        | 0b11       | rrr        | 0x0F 0xE0 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:u8 REG1=XMM_B():r:dq:u8
 | PAVGW                | SSE            | SSE2           |                | 0f e3        | mm         | rrr        | 0x0F 0xE3 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:u16 MEM0:r:dq:u16
 | PAVGW                | SSE            | SSE2           |                | 0f e3        | 0b11       | rrr        | 0x0F 0xE3 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:u16 REG1=XMM_B():r:dq:u16
 | PCMPEQB              | SSE            | SSE2           |                | 0f 74        | mm         | rrr        | 0x0F 0x74 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i8 MEM0:r:dq:i8
 | PCMPEQB              | SSE            | SSE2           |                | 0f 74        | 0b11       | rrr        | 0x0F 0x74 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i8 REG1=XMM_B():r:dq:i8
 | PCMPEQD              | SSE            | SSE2           |                | 0f 76        | mm         | rrr        | 0x0F 0x76 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i32 MEM0:r:dq:i32
 | PCMPEQD              | SSE            | SSE2           |                | 0f 76        | 0b11       | rrr        | 0x0F 0x76 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i32 REG1=XMM_B():r:dq:i32
 | PCMPEQW              | SSE            | SSE2           |                | 0f 75        | mm         | rrr        | 0x0F 0x75 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i16 MEM0:r:dq:i16
 | PCMPEQW              | SSE            | SSE2           |                | 0f 75        | 0b11       | rrr        | 0x0F 0x75 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i16 REG1=XMM_B():r:dq:i16
 | PCMPGTB              | SSE            | SSE2           |                | 0f 64        | mm         | rrr        | 0x0F 0x64 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i8 MEM0:r:dq:i8
 | PCMPGTB              | SSE            | SSE2           |                | 0f 64        | 0b11       | rrr        | 0x0F 0x64 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i8 REG1=XMM_B():r:dq:i8
 | PCMPGTD              | SSE            | SSE2           |                | 0f 66        | mm         | rrr        | 0x0F 0x66 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i32 MEM0:r:dq:i32
 | PCMPGTD              | SSE            | SSE2           |                | 0f 66        | 0b11       | rrr        | 0x0F 0x66 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i32 REG1=XMM_B():r:dq:i32
 | PCMPGTW              | SSE            | SSE2           |                | 0f 65        | mm         | rrr        | 0x0F 0x65 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i16 MEM0:r:dq:i16
 | PCMPGTW              | SSE            | SSE2           |                | 0f 65        | 0b11       | rrr        | 0x0F 0x65 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i16 REG1=XMM_B():r:dq:i16
 | PEXTRW               | SSE            | SSE2           |                | 0f c5        | 0b11       | rrr        | 0x0F 0xC5 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66() UIMM8()                 | REG0=GPR32_R():w REG1=XMM_B():r:dq IMM0:r:b
 | PINSRW               | SSE            | SSE2           |                | 0f c4        | mm         | rrr        | 0x0F 0xC4 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM() UIMM8()          | REG0=XMM_R():rw:dq MEM0:r:w IMM0:r:b
 | PINSRW               | SSE            | SSE2           |                | 0f c4        | 0b11       | rrr        | 0x0F 0xC4 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66() UIMM8()                 | REG0=XMM_R():rw:dq REG1=GPR32_B():r IMM0:r:b
 | PMADDWD              | SSE            | SSE2           |                | 0f f5        | mm         | rrr        | 0x0F 0xF5 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i16 MEM0:r:dq:i16
 | PMADDWD              | SSE            | SSE2           |                | 0f f5        | 0b11       | rrr        | 0x0F 0xF5 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i16 REG1=XMM_B():r:dq:i16
 | PMAXSW               | SSE            | SSE2           |                | 0f ee        | mm         | rrr        | 0x0F 0xEE osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PMAXSW               | SSE            | SSE2           |                | 0f ee        | 0b11       | rrr        | 0x0F 0xEE osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PMAXUB               | SSE            | SSE2           |                | 0f de        | mm         | rrr        | 0x0F 0xDE osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PMAXUB               | SSE            | SSE2           |                | 0f de        | 0b11       | rrr        | 0x0F 0xDE osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PMINSW               | SSE            | SSE2           |                | 0f ea        | mm         | rrr        | 0x0F 0xEA osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PMINSW               | SSE            | SSE2           |                | 0f ea        | 0b11       | rrr        | 0x0F 0xEA osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PMINUB               | SSE            | SSE2           |                | 0f da        | mm         | rrr        | 0x0F 0xDA osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PMINUB               | SSE            | SSE2           |                | 0f da        | 0b11       | rrr        | 0x0F 0xDA osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PMOVMSKB             | SSE            | SSE2           |                | 0f d7        | 0b11       | rrr        | 0x0F 0xD7 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=GPR32_R():w REG1=XMM_B():r:dq:i8
 | PMULHUW              | SSE            | SSE2           |                | 0f e4        | mm         | rrr        | 0x0F 0xE4 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:u16 MEM0:r:dq:u16
 | PMULHUW              | SSE            | SSE2           |                | 0f e4        | 0b11       | rrr        | 0x0F 0xE4 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:u16 REG1=XMM_B():r:dq:u16
 | PMULHW               | SSE            | SSE2           |                | 0f e5        | mm         | rrr        | 0x0F 0xE5 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i16 MEM0:r:dq:i16
 | PMULHW               | SSE            | SSE2           |                | 0f e5        | 0b11       | rrr        | 0x0F 0xE5 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i16 REG1=XMM_B():r:dq:i16
 | PMULLW               | SSE            | SSE2           |                | 0f d5        | mm         | rrr        | 0x0F 0xD5 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PMULLW               | SSE            | SSE2           |                | 0f d5        | 0b11       | rrr        | 0x0F 0xD5 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PMULUDQ              | MMX            | SSE2           | SSE2MMX        | 0f f4        | mm         | rrr        | 0x0F 0xF4 no_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()                                | REG0=MMX_R():rw:q:u32 MEM0:r:q:u32
 | PMULUDQ              | MMX            | SSE2           | SSE2MMX        | 0f f4        | 0b11       | rrr        | 0x0F 0xF4 no_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=MMX_R():rw:q:u32 REG1=MMX_B():r:q:u32
 | PMULUDQ              | SSE            | SSE2           |                | 0f f4        | mm         | rrr        | 0x0F 0xF4 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PMULUDQ              | SSE            | SSE2           |                | 0f f4        | 0b11       | rrr        | 0x0F 0xF4 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | POR                  | LOGICAL        | SSE2           |                | 0f eb        | mm         | rrr        | 0x0F 0xEB osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | POR                  | LOGICAL        | SSE2           |                | 0f eb        | 0b11       | rrr        | 0x0F 0xEB osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSADBW               | SSE            | SSE2           |                | 0f f6        | mm         | rrr        | 0x0F 0xF6 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSADBW               | SSE            | SSE2           |                | 0f f6        | 0b11       | rrr        | 0x0F 0xF6 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSHUFD               | SSE            | SSE2           |                | 0f 70        | mm         | rrr        | 0x0F 0x70 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM() UIMM8()          | REG0=XMM_R():w:dq:u32 MEM0:r:dq:u32 IMM0:r:b
 | PSHUFD               | SSE            | SSE2           |                | 0f 70        | 0b11       | rrr        | 0x0F 0x70 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66() UIMM8()                 | REG0=XMM_R():w:dq:u32 REG1=XMM_B():r:dq:u32 IMM0:r:b
 | PSHUFHW              | SSE            | SSE2           |                | 0f 70        | mm         | rrr        | 0x0F 0x70 f3_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  IGNORE66() MODRM() UIMM8()             | REG0=XMM_R():w:dq:u16 MEM0:r:dq:u16 IMM0:r:b
 | PSHUFHW              | SSE            | SSE2           |                | 0f 70        | 0b11       | rrr        | 0x0F 0x70 f3_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66() UIMM8()                    | REG0=XMM_R():w:dq:u16 REG1=XMM_B():r:dq:u16 IMM0:r:b
 | PSHUFLW              | SSE            | SSE2           |                | 0f 70        | mm         | rrr        | 0x0F 0x70 f2_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  IGNORE66() MODRM() UIMM8()             | REG0=XMM_R():w:dq:u16 MEM0:r:dq:u16 IMM0:r:b
 | PSHUFLW              | SSE            | SSE2           |                | 0f 70        | 0b11       | rrr        | 0x0F 0x70 f2_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66() UIMM8()                    | REG0=XMM_R():w:dq:u16 REG1=XMM_B():r:dq:u16 IMM0:r:b
 | PSLLD                | SSE            | SSE2           |                | 0f 72        | 0b11       | 0b110      | 0x0F 0x72 osz_refining_prefix MOD[0b11] MOD=3 REG[0b110] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:u32 IMM0:r:b
 | PSLLD                | SSE            | SSE2           |                | 0f f2        | mm         | rrr        | 0x0F 0xF2 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSLLD                | SSE            | SSE2           |                | 0f f2        | 0b11       | rrr        | 0x0F 0xF2 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSLLDQ               | SSE            | SSE2           |                | 0f 73        | 0b11       | 0b111      | 0x0F 0x73 osz_refining_prefix MOD[0b11] MOD=3 REG[0b111] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:u128 IMM0:r:b
 | PSLLQ                | SSE            | SSE2           |                | 0f 73        | 0b11       | 0b110      | 0x0F 0x73 osz_refining_prefix MOD[0b11] MOD=3 REG[0b110] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:u64 IMM0:r:b
 | PSLLQ                | SSE            | SSE2           |                | 0f f3        | mm         | rrr        | 0x0F 0xF3 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:u64 MEM0:r:dq:u64
 | PSLLQ                | SSE            | SSE2           |                | 0f f3        | 0b11       | rrr        | 0x0F 0xF3 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:u64 REG1=XMM_B():r:dq:u64
 | PSLLW                | SSE            | SSE2           |                | 0f 71        | 0b11       | 0b110      | 0x0F 0x71 osz_refining_prefix MOD[0b11] MOD=3 REG[0b110] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:u16 IMM0:r:b
 | PSLLW                | SSE            | SSE2           |                | 0f f1        | mm         | rrr        | 0x0F 0xF1 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:u16 MEM0:r:dq
