Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | VCMPPD               | KNC            | KNCE           |                | c2           | 0b11       | rrr        | KVV 0xC2 V66 V0F  W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8() NR=1  KNC_SAE()                        | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf64 REG3=ZMM_B3():r:zf64:TXT=SAEC IMM0:r:b
 | VCMPPS               | AVX            | AVX            |                | c2           | mm         | rrr        | VV1 0xC2  VNP VL128 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                              | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 MEM0:r:dq:f32 IMM0:r:b
 | VCMPPS               | AVX            | AVX            |                | c2           | 0b11       | rrr        | VV1 0xC2  VNP VL128 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                     | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 REG2=XMM_B():r:dq:f32 IMM0:r:b
 | VCMPPS               | AVX            | AVX            |                | c2           | mm         | rrr        | VV1 0xC2  VNP VL256 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                              | REG0=YMM_R():w:qq:f32 REG1=YMM_N():r:qq:f32 MEM0:r:qq:f32 IMM0:r:b
 | VCMPPS               | AVX            | AVX            |                | c2           | 0b11       | rrr        | VV1 0xC2  VNP VL256 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                     | REG0=YMM_R():w:qq:f32 REG1=YMM_N():r:qq:f32 REG2=YMM_B():r:qq:f32 IMM0:r:b
 | VCMPPS               | AVX512         | AVX512EVEX     | AVX512F_128    | c2           | 0b11       | rrr        | EVV 0xC2 VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0    ZEROING=0 UIMM8()             | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32 IMM0:r:b
 | VCMPPS               | AVX512         | AVX512EVEX     | AVX512F_128    | c2           | mm         | rrr        | EVV 0xC2 VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0    ZEROING=0 UIMM8()  ESIZE_32_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:f32 MEM0:r:vv:f32:TXT=BCASTSTR IMM0:r:b
 | VCMPPS               | AVX512         | AVX512EVEX     | AVX512F_256    | c2           | 0b11       | rrr        | EVV 0xC2 VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0    ZEROING=0 UIMM8()             | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=YMM_N3():r:qq:f32 REG3=YMM_B3():r:qq:f32 IMM0:r:b
 | VCMPPS               | AVX512         | AVX512EVEX     | AVX512F_256    | c2           | mm         | rrr        | EVV 0xC2 VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0    ZEROING=0 UIMM8()  ESIZE_32_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=YMM_N3():r:qq:f32 MEM0:r:vv:f32:TXT=BCASTSTR IMM0:r:b
 | VCMPPS               | AVX512         | AVX512EVEX     | AVX512F_512    | c2           | 0b11       | rrr        | EVV 0xC2 VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0    ZEROING=0 UIMM8()             | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32 IMM0:r:b
 | VCMPPS               | AVX512         | AVX512EVEX     | AVX512F_512    | c2           | 0b11       | rrr        | EVV 0xC2 VNP V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() SAE()  W0    ZEROING=0 UIMM8() | REG0=MASK_R():w:mskw:TXT=SAESTR REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32 IMM0:r:b
 | VCMPPS               | AVX512         | AVX512EVEX     | AVX512F_512    | c2           | mm         | rrr        | EVV 0xC2 VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0    ZEROING=0 UIMM8()  ESIZE_32_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 MEM0:r:vv:f32:TXT=BCASTSTR IMM0:r:b
 | VCMPPS               | KNC            | KNCE           |                | c2           | mm         | rrr        | KVV 0xC2 VNP V0F  W0 MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8() UPCONVERT_FLT32()              | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 MEM0:r:zv:TXT=CONVERT:TXT=NT IMM0:r:b
 | VCMPPS               | KNC            | KNCE           |                | c2           | 0b11       | rrr        | KVV 0xC2 VNP V0F  W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8() NR=0 REG_SWIZZLE64()                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32:TXT=REGSWIZ IMM0:r:b
 | VCMPPS               | KNC            | KNCE           |                | c2           | 0b11       | rrr        | KVV 0xC2 VNP V0F  W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8() NR=1  KNC_SAE()                        | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32:TXT=SAEC IMM0:r:b
 | VCMPSD               | AVX            | AVX            |                | c2           | mm         | rrr        | VV1 0xC2   VF2 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                                  | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 MEM0:r:q:f64 IMM0:r:b
 | VCMPSD               | AVX            | AVX            |                | c2           | 0b11       | rrr        | VV1 0xC2   VF2 V0F  MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                         | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 REG2=XMM_B():r:q:f64 IMM0:r:b
 | VCMPSD               | AVX512         | AVX512EVEX     | AVX512F_SCALAR | c2           | 0b11       | rrr        | EVV 0xC2 VF2 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  W1    ZEROING=0 UIMM8()                    | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:f64 REG3=XMM_B3():r:dq:f64 IMM0:r:b
 | VCMPSD               | AVX512         | AVX512EVEX     | AVX512F_SCALAR | c2           | 0b11       | rrr        | EVV 0xC2 VF2 V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN128() SAE()  W1    ZEROING=0 UIMM8() | REG0=MASK_R():w:mskw:TXT=SAESTR REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:f64 REG3=XMM_B3():r:dq:f64 IMM0:r:b
 | VCMPSD               | AVX512         | AVX512EVEX     | AVX512F_SCALAR | c2           | mm         | rrr        | EVV 0xC2 VF2 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  W1    ZEROING=0 UIMM8()  ESIZE_64_BITS() NELEM_SCALAR() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:f64 MEM0:r:q:f64 IMM0:r:b
 | VCMPSS               | AVX            | AVX            |                | c2           | mm         | rrr        | VV1 0xC2   VF3 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                                  | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 MEM0:r:d:f32 IMM0:r:b
 | VCMPSS               | AVX            | AVX            |                | c2           | 0b11       | rrr        | VV1 0xC2   VF3 V0F  MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                                         | REG0=XMM_R():w:dq:f32 REG1=XMM_N():r:dq:f32 REG2=XMM_B():r:d:f32 IMM0:r:b
 | VCMPSS               | AVX512         | AVX512EVEX     | AVX512F_SCALAR | c2           | 0b11       | rrr        | EVV 0xC2 VF3 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  W0    ZEROING=0 UIMM8()                    | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32 IMM0:r:b
 | VCMPSS               | AVX512         | AVX512EVEX     | AVX512F_SCALAR | c2           | 0b11       | rrr        | EVV 0xC2 VF3 V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN128() SAE()  W0    ZEROING=0 UIMM8() | REG0=MASK_R():w:mskw:TXT=SAESTR REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32 IMM0:r:b
 | VCMPSS               | AVX512         | AVX512EVEX     | AVX512F_SCALAR | c2           | mm         | rrr        | EVV 0xC2 VF3 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  W0    ZEROING=0 UIMM8()  ESIZE_32_BITS() NELEM_SCALAR() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:f32 MEM0:r:d:f32 IMM0:r:b
 | VCOMISD              | AVX            | AVX            |                | 2f           | mm         | rrr        | VV1 0x2F   V66 V0F  NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                    | REG0=XMM_R():r:q:f64 MEM0:r:q:f64
 | VCOMISD              | AVX            | AVX            |                | 2f           | 0b11       | rrr        | VV1 0x2F   V66 V0F  NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=XMM_R():r:q:f64 REG1=XMM_B():r:q:f64
 | VCOMISD              | AVX512         | AVX512EVEX     | AVX512F_SCALAR | 2f           | 0b11       | rrr        | EVV 0x2F V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  W1  NOEVSR  ZEROING=0 MASK=0  FIX_ROUND_LEN128() | REG0=XMM_R3():r:dq:f64 REG1=XMM_B3():r:dq:f64
 | VCOMISD              | AVX512         | AVX512EVEX     | AVX512F_SCALAR | 2f           | 0b11       | rrr        | EVV 0x2F V66 V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN128() SAE()  W1  NOEVSR  ZEROING=0 MASK=0 | REG0=XMM_R3():r:dq:f64:TXT=SAESTR REG1=XMM_B3():r:dq:f64
 | VCOMISD              | AVX512         | AVX512EVEX     | AVX512F_SCALAR | 2f           | mm         | rrr        | EVV 0x2F V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  W1  NOEVSR  ZEROING=0 MASK=0  ESIZE_64_BITS() NELEM_SCALAR() FIX_ROUND_LEN128() | REG0=XMM_R3():r:dq:f64 MEM0:r:q:f64
 | VCOMISS              | AVX            | AVX            |                | 2f           | mm         | rrr        | VV1 0x2F   VNP V0F  NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                    | REG0=XMM_R():r:d:f32 MEM0:r:d:f32
 | VCOMISS              | AVX            | AVX            |                | 2f           | 0b11       | rrr        | VV1 0x2F   VNP V0F  NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=XMM_R():r:d:f32 REG1=XMM_B():r:d:f32
 | VCOMISS              | AVX512         | AVX512EVEX     | AVX512F_SCALAR | 2f           | 0b11       | rrr        | EVV 0x2F VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  W0  NOEVSR  ZEROING=0 MASK=0 FIX_ROUND_LEN128() | REG0=XMM_R3():r:dq:f32 REG1=XMM_B3():r:dq:f32
 | VCOMISS              | AVX512         | AVX512EVEX     | AVX512F_SCALAR | 2f           | 0b11       | rrr        | EVV 0x2F VNP V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN128() SAE()  W0  NOEVSR  ZEROING=0 MASK=0 | REG0=XMM_R3():r:dq:f32:TXT=SAESTR REG1=XMM_B3():r:dq:f32
 | VCOMISS              | AVX512         | AVX512EVEX     | AVX512F_SCALAR | 2f           | mm         | rrr        | EVV 0x2F VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  W0  NOEVSR  ZEROING=0 MASK=0  ESIZE_32_BITS() NELEM_SCALAR() FIX_ROUND_LEN128() | REG0=XMM_R3():r:dq:f32 MEM0:r:d:f32
 | VCOMPRESSPD          | COMPRESS       | AVX512EVEX     | AVX512F_128    | 8a           | mm         | rrr        | EVV 0x8A V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL128  W1  NOEVSR  ZEROING=0  ESIZE_64_BITS() NELEM_GSCAT() | MEM0:w:dq:f64 REG0=MASK1():r:mskw REG1=XMM_R3():r:dq:f64
 | VCOMPRESSPD          | COMPRESS       | AVX512EVEX     | AVX512F_128    | 8a           | 0b11       | rrr        | EVV 0x8A V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1  NOEVSR                        | REG0=XMM_B3():w:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_R3():r:dq:f64
 | VCOMPRESSPD          | COMPRESS       | AVX512EVEX     | AVX512F_256    | 8a           | mm         | rrr        | EVV 0x8A V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL256  W1  NOEVSR  ZEROING=0  ESIZE_64_BITS() NELEM_GSCAT() | MEM0:w:qq:f64 REG0=MASK1():r:mskw REG1=YMM_R3():r:qq:f64
 | VCOMPRESSPD          | COMPRESS       | AVX512EVEX     | AVX512F_256    | 8a           | 0b11       | rrr        | EVV 0x8A V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1  NOEVSR                        | REG0=YMM_B3():w:qq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_R3():r:qq:f64
 | VCOMPRESSPD          | COMPRESS       | AVX512EVEX     | AVX512F_512    | 8a           | mm         | rrr        | EVV 0x8A V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL512  W1  NOEVSR  ZEROING=0  ESIZE_64_BITS() NELEM_GSCAT() | MEM0:w:zd:f64 REG0=MASK1():r:mskw REG1=ZMM_R3():r:zf64
 | VCOMPRESSPD          | COMPRESS       | AVX512EVEX     | AVX512F_512    | 8a           | 0b11       | rrr        | EVV 0x8A V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1  NOEVSR                        | REG0=ZMM_B3():w:zf64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_R3():r:zf64
 | VCOMPRESSPS          | COMPRESS       | AVX512EVEX     | AVX512F_128    | 8a           | mm         | rrr        | EVV 0x8A V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL128  W0  NOEVSR  ZEROING=0  ESIZE_32_BITS() NELEM_GSCAT() | MEM0:w:dq:f32 REG0=MASK1():r:mskw REG1=XMM_R3():r:dq:f32
 | VCOMPRESSPS          | COMPRESS       | AVX512EVEX     | AVX512F_128    | 8a           | 0b11       | rrr        | EVV 0x8A V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0  NOEVSR                        | REG0=XMM_B3():w:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_R3():r:dq:f32
 | VCOMPRESSPS          | COMPRESS       | AVX512EVEX     | AVX512F_256    | 8a           | mm         | rrr        | EVV 0x8A V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL256  W0  NOEVSR  ZEROING=0  ESIZE_32_BITS() NELEM_GSCAT() | MEM0:w:qq:f32 REG0=MASK1():r:mskw REG1=YMM_R3():r:qq:f32
 | VCOMPRESSPS          | COMPRESS       | AVX512EVEX     | AVX512F_256    | 8a           | 0b11       | rrr        | EVV 0x8A V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0  NOEVSR                        | REG0=YMM_B3():w:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_R3():r:qq:f32
 | VCOMPRESSPS          | COMPRESS       | AVX512EVEX     | AVX512F_512    | 8a           | mm         | rrr        | EVV 0x8A V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL512  W0  NOEVSR  ZEROING=0  ESIZE_32_BITS() NELEM_GSCAT() | MEM0:w:zd:f32 REG0=MASK1():r:mskw REG1=ZMM_R3():r:zf32
 | VCOMPRESSPS          | COMPRESS       | AVX512EVEX     | AVX512F_512    | 8a           | 0b11       | rrr        | EVV 0x8A V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0  NOEVSR                        | REG0=ZMM_B3():w:zf32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_R3():r:zf32
 | VCVTDQ2PD            | CONVERT        | AVX            |                | e6           | mm         | rrr        | VV1 0xE6  VL128 VF3 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq:f64 MEM0:r:q:i32
 | VCVTDQ2PD            | CONVERT        | AVX            |                | e6           | 0b11       | rrr        | VV1 0xE6  VL128 VF3 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                       | REG0=XMM_R():w:dq:f64 REG1=XMM_B():r:q:i32
 | VCVTDQ2PD            | CONVERT        | AVX            |                | e6           | mm         | rrr        | VV1 0xE6  VL256 VF3 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq:f64 MEM0:r:dq:i32
 | VCVTDQ2PD            | CONVERT        | AVX            |                | e6           | 0b11       | rrr        | VV1 0xE6  VL256 VF3 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                       | REG0=YMM_R():w:qq:f64 REG1=XMM_B():r:dq:i32
 | VCVTDQ2PD            | CONVERT        | AVX512EVEX     | AVX512F_128    | e6           | 0b11       | rrr        | EVV 0xE6 VF3 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0  NOEVSR                          | REG0=XMM_R3():w:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:i32
 | VCVTDQ2PD            | CONVERT        | AVX512EVEX     | AVX512F_128    | e6           | mm         | rrr        | EVV 0xE6 VF3 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0  NOEVSR  ESIZE_32_BITS() NELEM_HALF() | REG0=XMM_R3():w:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:i32:TXT=BCASTSTR
 | VCVTDQ2PD            | CONVERT        | AVX512EVEX     | AVX512F_256    | e6           | 0b11       | rrr        | EVV 0xE6 VF3 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0  NOEVSR                          | REG0=YMM_R3():w:qq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:i32
 | VCVTDQ2PD            | CONVERT        | AVX512EVEX     | AVX512F_256    | e6           | mm         | rrr        | EVV 0xE6 VF3 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0  NOEVSR  ESIZE_32_BITS() NELEM_HALF() | REG0=YMM_R3():w:qq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:i32:TXT=BCASTSTR
 | VCVTDQ2PD            | CONVERT        | AVX512EVEX     | AVX512F_512    | e6           | 0b11       | rrr        | EVV 0xE6 VF3 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0  NOEVSR                          | REG0=ZMM_R3():w:zf64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_B3():r:qq:i32
 | VCVTDQ2PD            | CONVERT        | AVX512EVEX     | AVX512F_512    | e6           | mm         | rrr        | EVV 0xE6 VF3 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0  NOEVSR  ESIZE_32_BITS() NELEM_HALF() | REG0=ZMM_R3():w:zf64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:i32:TXT=BCASTSTR
 | VCVTDQ2PD            | CONVERT        | KNCE           |                | e6           | mm         | rrr        | KVV 0xE6 V0F W0 VF3    NOEVSR MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UPCONVERT_INT32_HALF()        | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw MEM0:r:zv:TXT=CONVERT:TXT=NT
 | VCVTDQ2PD            | CONVERT        | KNCE           |                | e6           | 0b11       | rrr        | KVV 0xE6 V0F W0 VF3   NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] NR=0 REG_SWIZZLE32()                  | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw REG2=ZMM_B3():r:zf64:TXT=REGSWIZ
 | VCVTDQ2PD            | CONVERT        | KNCE           |                | e6           | 0b11       | rrr        | KVV 0xE6 V0F W0 VF3   NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] NR=1                                  | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw REG2=ZMM_B3():r:zf64
 | VCVTDQ2PS            | CONVERT        | AVX            |                | 5b           | mm         | rrr        | VV1 0x5B  VL128 VNP V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq:f32 MEM0:r:dq:i32
 | VCVTDQ2PS            | CONVERT        | AVX            |                | 5b           | 0b11       | rrr        | VV1 0x5B  VL128 VNP V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                       | REG0=XMM_R():w:dq:f32 REG1=XMM_B():r:dq:i32
 | VCVTDQ2PS            | CONVERT        | AVX            |                | 5b           | mm         | rrr        | VV1 0x5B  VL256 VNP V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq:f32 MEM0:r:qq:i32
 | VCVTDQ2PS            | CONVERT        | AVX            |                | 5b           | 0b11       | rrr        | VV1 0x5B  VL256 VNP V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                       | REG0=YMM_R():w:qq:f32 REG1=YMM_B():r:qq:i32
 | VCVTDQ2PS            | CONVERT        | AVX512EVEX     | AVX512F_128    | 5b           | 0b11       | rrr        | EVV 0x5B VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0  NOEVSR                          | REG0=XMM_R3():w:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:i32
 | VCVTDQ2PS            | CONVERT        | AVX512EVEX     | AVX512F_128    | 5b           | mm         | rrr        | EVV 0x5B VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0  NOEVSR  ESIZE_32_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:i32:TXT=BCASTSTR
 | VCVTDQ2PS            | CONVERT        | AVX512EVEX     | AVX512F_256    | 5b           | 0b11       | rrr        | EVV 0x5B VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0  NOEVSR                          | REG0=YMM_R3():w:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_B3():r:qq:i32
 | VCVTDQ2PS            | CONVERT        | AVX512EVEX     | AVX512F_256    | 5b           | mm         | rrr        | EVV 0x5B VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0  NOEVSR  ESIZE_32_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:i32:TXT=BCASTSTR
 | VCVTDQ2PS            | CONVERT        | AVX512EVEX     | AVX512F_512    | 5b           | 0b11       | rrr        | EVV 0x5B VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0  NOEVSR                          | REG0=ZMM_R3():w:zf32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zi32
 | VCVTDQ2PS            | CONVERT        | AVX512EVEX     | AVX512F_512    | 5b           | 0b11       | rrr        | EVV 0x5B VNP V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W0  NOEVSR | REG0=ZMM_R3():w:zf32:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zi32
 | VCVTDQ2PS            | CONVERT        | AVX512EVEX     | AVX512F_512    | 5b           | mm         | rrr        | EVV 0x5B VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0  NOEVSR  ESIZE_32_BITS() NELEM_FULL() | REG0=ZMM_R3():w:zf32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:i32:TXT=BCASTSTR
 | VCVTFXPNTDQ2PS       | CONVERT        | KNCE           |                | cb           | mm         | rrr        | KVV 0xCB V0F3A VNP  W0 NOEVSR MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8() UPCONVERT_INT32()     | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw MEM0:r:zv:TXT=CONVERT:TXT=NT IMM0:r:b
 | VCVTFXPNTDQ2PS       | CONVERT        | KNCE           |                | cb           | 0b11       | rrr        | KVV 0xCB V0F3A VNP  W0 NOEVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8() NR=0 REG_SWIZZLE32()          | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_B3():r:zd:TXT=REGSWIZ  IMM0:r:b
 | VCVTFXPNTDQ2PS       | CONVERT        | KNCE           |                | cb           | 0b11       | rrr        | KVV 0xCB V0F3A VNP  W0 NOEVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8() NR=1  KNC_SAE()               | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_B3():r:zd:TXT=SAEC IMM0:r:b
 | VCVTFXPNTPD2DQ       | CONVERT        | KNCE           |                | e6           | mm         | rrr        | KVV 0xE6 V0F3A VF2  W1 NOEVSR MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8() UPCONVERT_FLT64()     | REG0=ZMM_R3():rw:zd REG1=MASK1():r:mskw MEM0:r:zv:TXT=CONVERT:TXT=NT IMM0:r:b
 | VCVTFXPNTPD2DQ       | CONVERT        | KNCE           |                | e6           | 0b11       | rrr        | KVV 0xE6 V0F3A VF2  W1 NOEVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8() NR=0 REG_SWIZZLE64()          | REG0=ZMM_R3():rw:zd REG1=MASK1():r:mskw REG2=ZMM_B3():r:zf64:TXT=REGSWIZ  IMM0:r:b
